Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD
MOR14528,Indonesia,Indonesia,7/20/2015 0:00,7 ivory smoking pipes and 3 ivory canes seized in Bintuhan - 1 arrested,Elephantidae,Elephants,Ivory - Worked,3,,,,,
MOR14529,China,China,5/7/2015 0:00,"Rhino horn pieces, raw ivory and carvings, tiger teeth and hornbill casques seized in Chongzuo and Pingxiang, Guangxi - 2 Vietnamese nationals arrested",Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Tusk,2,,,,,
MOR14529,China,China,5/7/2015 0:00,"Rhino horn pieces, raw ivory and carvings, tiger teeth and hornbill casques seized in Chongzuo and Pingxiang, Guangxi - 2 Vietnamese nationals arrested",Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Ivory - Worked,3,,,,,
MOR14529,China,China,5/7/2015 0:00,"Rhino horn pieces, raw ivory and carvings, tiger teeth and hornbill casques seized in Chongzuo and Pingxiang, Guangxi - 2 Vietnamese nationals arrested",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,,,,,,
MOR14529,China,China,5/7/2015 0:00,"Rhino horn pieces, raw ivory and carvings, tiger teeth and hornbill casques seized in Chongzuo and Pingxiang, Guangxi - 2 Vietnamese nationals arrested",Panthera tigris,"Tiger, Tigre",Teeth,,,,,,
MOR14529,China,China,5/7/2015 0:00,"Rhino horn pieces, raw ivory and carvings, tiger teeth and hornbill casques seized in Chongzuo and Pingxiang, Guangxi - 2 Vietnamese nationals arrested",Bucerotidae,,Casque,,,,,,
MOR14548,South Africa,South Africa,6/11/2015 0:00,attempted rhino poaching in Kruger National Park - 3 convicted,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR14551,South Africa,South Africa,3/15/2015 0:00,attempted rhino poaching in Kruger National Park - 3 convicted,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR14552,South Africa,South Africa,6/15/2015 0:00,attempted rhino poaching in Kruger National Park - 3 convicted,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR14553,South Africa,South Africa,7/14/2015 0:00,attempted rhino poaching in Kruger National Park - 1 convicted,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR14555,South Africa,South Africa,12/1/2015 0:00,1 convicted for attempted rhino poaching in Mpumalanga Province,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR14557,South Africa,South Africa,5/1/2016 0:00,"2 foreigners arrested in KNP, convicted and sentenced to 17 years imprisonment",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR14558,South Africa,South Africa,6/1/2016 0:00,One man convicted for killing two Rhinos in Kruger National Park,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Individual - Dead,2,,,,,
MOR14560,South Africa,South Africa,5/1/2015 0:00,"8 cycads seized in Bolo, Eastern Cape - 3 charged (2 convicted)",Encephalartos princeps,,Individual - Live,8,,,200000,ZAR South African Rand,14015
MOR14561,South Africa,South Africa,10/30/2015 0:00,"6 pieces of raw elephant ivory (11.32 kg) seized in Bellville, Western Cape - 1 convicted",Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Ivory Pieces - Raw,6,11.32,Kilograms,,,
MOR14592,South Africa,South Africa,11/1/2015 0:00,attempted rhino poaching in Mpumalanga Province - 2 convicted,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR14597,South Africa,South Africa,9/24/2015 0:00,"81 cycads seized on R75, Kirkwood, Eastern Cape - 6 convicted",Cycadales,,Individual - Live,81,,,600000,ZAR South African Rand,43681
MOR14598,South Africa,South Africa,3/6/2015 0:00,Suspected rhino poacher arrested in Kruger National Park - convicted,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR14600,South Africa,South Africa,4/10/2016 0:00,1 black rhino horn seized in Kruger National Park - 1 convicted,Diceros bicornis,"Black Rhinoceros, Browse Rhinoceros, Hook-lipped Rhinoceros, Rinoceronte negro, Rhinocéros noir",Horn,1,,,,,
MOR14609,South Africa,South Africa,4/8/2016 0:00,"1 female white rhino carcass found with horns still intact after being shot on a farm near Kimberley, Northern Cape",Ceratotherium simum,"Grass Rhinoceros, Square-lipped Rhinoceros, White Rhinoceros, Rinoceronte blanco, Rhinocéros blanc",Individual - Dead,1,,,,,
MOR14610,South Africa,South Africa,4/30/2016 0:00,"4 pieces of rhino horn seized from vehicle in Elandsrand, Brits - 3 charged",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,4,,,,,
MOR14611,South Africa,South Africa,5/3/2016 0:00,"2 rhino horns seized in Madadeni, Newcastle, KwaZulu-Natal - 2 charged",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,2,,,,,
MOR14612,South Africa,South Africa,6/4/2016 0:00,"1 rhino horn seized in Secunda, Mpumalanga - 6 charged (including police officer)",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,1,,,,,
MOR14614,South Africa,South Africa,9/29/2016 0:00,"1 man arrested on suspicion of rhino poaching in Schweizer-Reneke, North West Province",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR14615,South Africa,South Africa,10/13/2016 0:00,"1 rhino horn seized in Mkuze, KwaZulu-Natal - 1 arrested",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,1,,,,,
MOR14616,South Africa,South Africa,12/16/2016 0:00,"2 men arrested on suspicion of rhino poaching on N12, Potchefstroom, North West",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR14617,South Africa,South Africa,1/13/2015 0:00,2 rhino horns seized in Kruger National Park - 2 arrested and 1 poacher killed,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,2,,,,,
MOR14618,South Africa,South Africa,1/8/2015 0:00,"2 rhino horns seized in Mkuze, KwaZulu-Natal - 1 police officer acquitted",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,2,,,,,
MOR14626,Pakistan,Pakistan,1/1/2016 0:00,144 black spotted turtle seized in Lahore Airport,Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,144,,,,,
MOR14632,India,India,3/16/2016 0:00,"52 rare turtles found poached in Agra, only 10 rescued alive",Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Unknown,52,,,,,
MOR14632,India,India,3/16/2016 0:00,"52 rare turtles found poached in Agra, only 10 rescued alive",Nilssonia gangetica,"Indian Softshell Turtle, Tortuga del Ganges, Trionyx du Gange",Individual - Unknown,52,,,,,
MOR14632,India,India,3/16/2016 0:00,"52 rare turtles found poached in Agra, only 10 rescued alive",Lissemys punctata,"Indian Flapshell Turtle, Indo-Gangetic Flap-shell, Spotted Turtle, Tortuga de concha blanda moteada, Tortuga plana indiana, Lyssémyde ponctuée, Tortue de l'Inde, Tortue molle à clapet de l'Inde, Trionyx de l'Inde",Individual - Unknown,52,,,,,
MOR14632,India,India,3/16/2016 0:00,"52 rare turtles found poached in Agra, only 10 rescued alive",Pangshura tentoria,"Indian Tent Turtle, Kachuga carénée",Individual - Unknown,52,,,,,
MOR14641,Netherlands,Netherlands,4/9/2016 0:00,42 kg of pangolin scales seized in Netherlands,Manidae,Pangolins,Scales,,42,Kilograms,,,
MOR14642,Netherlands,Netherlands,4/10/2016 0:00,57 kg of Pangolin scales seized in Netherlands,Manidae,Pangolins,Scales,,57,Kilograms,,,
MOR14645,Hong Kong,Hong Kong,5/12/2016 0:00,345 kg of frozen pangolins and 16 kg of pangolin scales seized from a speedboat at Tuen Mun Seaport,Manidae,Pangolins,Individual - Dead,,345,Kilograms,,,
MOR14645,Hong Kong,Hong Kong,5/12/2016 0:00,345 kg of frozen pangolins and 16 kg of pangolin scales seized from a speedboat at Tuen Mun Seaport,Manidae,Pangolins,Scales,,16,Kilograms,,,
MOR14649,Netherlands,Netherlands,6/14/2016 0:00,80 kg of pangolin scales seized from a postal package in the Netherlands,Manidae,Pangolins,Scales,,80,Kilograms,,,
MOR14663,Hong Kong,Hong Kong,10/16/2016 0:00,29 kg of worked ivory seized at Hong Kong International Airport - 2 arrested,Elephantidae,Elephants,Ivory - Worked,,29,Kilograms,,,
MOR14684,Hong Kong,Hong Kong,4/21/2017 0:00,75 kg of elephant tusk seized at Lok Ma Chau Control Point,Elephantidae,Elephants,Tusk,,75,Kilograms,,,
MOR14746,Viet Nam,Viet Nam,5/26/2015 0:00,1 live Hawksbill turtle seized from a restaurant in Dong Nai,Eretmochelys imbricata,"Hawksbill Turtle, Tortuga carey, Tortuga de carey, Caret, Tortue à bec de faucon, Tortue à écailles, Tortue imbriquée",Individual - Live,1,,,,,
MOR14748,Viet Nam,Viet Nam,11/25/2016 0:00,"1 live Hawksbill Turtle seized from a pet shop in Nha Trang, Khanh Hoa",Eretmochelys imbricata,"Hawksbill Turtle, Tortuga carey, Tortuga de carey, Caret, Tortue à bec de faucon, Tortue à écailles, Tortue imbriquée",Individual - Live,1,,,,,
MOR14749,Viet Nam,Viet Nam,11/13/2016 0:00,1 Green sea turtle seized from a restaurant in Da Nang,Chelonia mydas,"Green Turtle, Tortuga blanca, Tortuga verde, Tortue comestible, Tortue franche, Tortue verte",Individual - Live,1,,,,,
MOR14751,Viet Nam,Viet Nam,9/14/2016 0:00,"1 live Hawksbill turtle seized in Vung Tau, Ba Ria - Vung Tau Province",Eretmochelys imbricata,"Hawksbill Turtle, Tortuga carey, Tortuga de carey, Caret, Tortue à bec de faucon, Tortue à écailles, Tortue imbriquée",Individual - Live,1,,,,,
MOR14752,Viet Nam,Viet Nam,7/1/2016 0:00,1480 marine turtle eggs seized in Con Dao National Park,Cheloniidae,"Marine Turtles, Sea turtles, Tortugas Marinas, Tortues Marines",Eggs,1489,,,,,
MOR14755,Hong Kong,Hong Kong,3/21/2016 0:00,25 black spotted turtle seized in Hong Kong,Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Unknown,25,,,,,
MOR14756,India,India,3/19/2016 0:00,"32 black spotted turtle seized, 2 suspect arrested.",Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,32,,,,,
MOR14764,Viet Nam,Viet Nam,7/20/2016 0:00,8kg marine turtle meat seized (Binh Thuan),Cheloniidae,"Marine Turtles, Sea turtles, Tortugas Marinas, Tortues Marines",Meat,,8,Kilograms,,,
MOR14770,Viet Nam,Viet Nam,7/5/2016 0:00,2 live Green sea turtles seized in Ho Chi Minh,Chelonia mydas,"Green Turtle, Tortuga blanca, Tortuga verde, Tortue comestible, Tortue franche, Tortue verte",Individual - Live,2,,,,,
MOR14772,Viet Nam,Viet Nam,6/17/2016 0:00,116 Green turtle eggs seized (Ba Ria-Vung Tau),Chelonia mydas,"Green Turtle, Tortuga blanca, Tortuga verde, Tortue comestible, Tortue franche, Tortue verte",Eggs,116,,,,,
MOR14775,Viet Nam,Viet Nam,6/3/2016 0:00,Three green turtle (70kg) seized (Quang Ninh),Chelonia mydas,"Green Turtle, Tortuga blanca, Tortuga verde, Tortue comestible, Tortue franche, Tortue verte",Individual - Live,3,70,Kilograms,,,
MOR14779,Viet Nam,Viet Nam,5/9/2016 0:00,A 40kg marine turtle seized (Soc Trang),Cheloniidae,"Marine Turtles, Sea turtles, Tortugas Marinas, Tortues Marines",Individual - Live,1,40,Kilograms,,,
MOR14782,Viet Nam,Viet Nam,5/4/2016 0:00,1 loggerhead turtle seized in Thai Binh,Caretta caretta,"Loggerhead, Cayuma, Tortuga boba, Caouanne, Cayunne, Coffre, Tortue à bahut, Tortue caouanne, Tortue caret",Individual - Live,1,60,Kilograms,,,
MOR14783,Viet Nam,Viet Nam,3/28/2016 0:00,Release a  45kg Green turtle (Thua Thien-Hue),Chelonia mydas,"Green Turtle, Tortuga blanca, Tortuga verde, Tortue comestible, Tortue franche, Tortue verte",Individual - Live,1,45,Kilograms,,,
MOR14784,Viet Nam,Viet Nam,3/18/2016 0:00,One Hawksbill sea turtle and three Green turtles seized (Quang Ngai),Eretmochelys imbricata,"Hawksbill Turtle, Tortuga carey, Tortuga de carey, Caret, Tortue à bec de faucon, Tortue à écailles, Tortue imbriquée",Individual - Live,1,,,,,
MOR14784,Viet Nam,Viet Nam,3/18/2016 0:00,One Hawksbill sea turtle and three Green turtles seized (Quang Ngai),Chelonia mydas,"Green Turtle, Tortuga blanca, Tortuga verde, Tortue comestible, Tortue franche, Tortue verte",Individual - Live,3,,,,,
MOR14786,Viet Nam,Viet Nam,3/28/2016 0:00,Release a 4.1kg Hawksbill sea turtle (Binh Dinh),Eretmochelys imbricata,"Hawksbill Turtle, Tortuga carey, Tortuga de carey, Caret, Tortue à bec de faucon, Tortue à écailles, Tortue imbriquée",Individual - Live,1,4.1,Kilograms,1000000,VND Vietnamese Dong,44.7321
MOR14788,Viet Nam,Viet Nam,2/22/2016 0:00,A live female Hawksbill turtle seized (Ho Chi Minh),Eretmochelys imbricata,"Hawksbill Turtle, Tortuga carey, Tortuga de carey, Caret, Tortue à bec de faucon, Tortue à écailles, Tortue imbriquée",Individual - Live,1,,,,,
MOR14793,Viet Nam,Viet Nam,1/1/2016 0:00,A 50kg Green turtle seized (Quang Tri),Chelonia mydas,"Green Turtle, Tortuga blanca, Tortuga verde, Tortue comestible, Tortue franche, Tortue verte",Individual - Live,1,50,Kilograms,,,
MOR14804,Switzerland,Switzerland,12/1/2015 0:00,Goat trophies seized at the Basel border,Capra falconeri,"Markhor, Markhor, Markhor de Suleiman",Head,2,,,,,
MOR14805,Australia,Australia,2/20/2017 0:00,"4226 Insects, 27 spiders and 7 scorpions seized at Perth International Airport, one man arrested",Insecta,,Individual - Dead,4226,,,,,
MOR14805,Australia,Australia,2/20/2017 0:00,"4226 Insects, 27 spiders and 7 scorpions seized at Perth International Airport, one man arrested",Arachnida,,Individual - Dead,27,,,,,
MOR14805,Australia,Australia,2/20/2017 0:00,"4226 Insects, 27 spiders and 7 scorpions seized at Perth International Airport, one man arrested",Scorpiones,,Individual - Dead,7,,,,,
MOR14806,Spain,Spain,12/1/2016 0:00,"2,133 dessicated sea horses (7.12 kg) seized at a Marbella bus station - 5 arrested",Hippocampus guttulatus,"Long-snouted Seahorse, Maned Seahorse, Spiny Seahorse, Cheval marin, Hippocampe moucheté",Individual - Dead,2133,7.12,Kilograms,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Callithrix jacchus,"Common Marmoset, White-tufted-ear Marmoset, Ouistiti à pinceaux blancs, Ouistiti à toupet blanc, Ouistiti commun",Individual - Live,,,,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Callithrix penicillata,"Black-pencilled Marmoset, Black-tufted-ear Marmoset, Ouistiti à pinceaux noirs",Individual - Live,,,,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Chlorocebus sabaeus,"Green Monkey, Mono verde, Singe vert",Individual - Live,,,,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Miopithecus talapoin,"Southern Talapoin, Talapoin",Individual - Live,,,,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Psittacus erithacus,"Grey Parrot, African Grey, Jacquot, Loro yaco, Yaco, Jacko, Jacquot, Perroquet gris, Perroquet jaco",Individual - Live,4,,,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Primates,"Apes, Monkeys, Simios, Monos, Primates",Individual - Dead,5,,,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Ara ararauna,"Blue-and-gold Macaw, Blue-and-yellow Macaw, Guacamayo azulamarillo, Guacamayo azul y amarillo, Ara bleu et jaune",Individual - Live,2,,,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Boa constrictor,"Ampalagua, Boa Constrictor, Giboya, Masacuate",Individual - Live,1,,,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Testudines,,Individual - Live,7,,,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Anthozoa,,Coral - Raw,4,,,,,
MOR14808,Spain,Spain,10/1/2016 0:00,"25 primates, 5 of which died, seized as a result of 'Operation Titisali' in Spain",Sturnornis albofrontatus,,Individual - Live,1,,,,,
MOR14809,Netherlands,Netherlands,7/1/2017 0:00,"Pet trader and two accomplices given prison sentence for exporting illegal wildlife, including an amur leopard to United Arab Emirates and other European countries",Panthera pardus orientalis,,Individual - Live,,,,,,
MOR14809,Netherlands,Netherlands,7/1/2017 0:00,"Pet trader and two accomplices given prison sentence for exporting illegal wildlife, including an amur leopard to United Arab Emirates and other European countries",Lemur catta,"Ring-tailed Lemur, Lémur colianillado, Lémur catta, Maki catta",Individual - Live,,,,,,
MOR14809,Netherlands,Netherlands,7/1/2017 0:00,"Pet trader and two accomplices given prison sentence for exporting illegal wildlife, including an amur leopard to United Arab Emirates and other European countries",Panthera leo x tigris,,Individual - Live,,,,,,
MOR14809,Netherlands,Netherlands,7/1/2017 0:00,"Pet trader and two accomplices given prison sentence for exporting illegal wildlife, including an amur leopard to United Arab Emirates and other European countries",Aves,,Individual - Live,,,,,,
MOR14835,Philippines,Philippines,3/20/2015 0:00,52 live pigeons at Ninoy Aquino International Airport,Columbidae,,Individual - Live,52,,,,,
MOR14836,Philippines,Philippines,5/15/2015 0:00,Assorted spiders at Ninoy Aquino International Airport,Arachnida,,Individual - Dead,,,,,,
MOR14837,Philippines,Philippines,12/29/2016 0:00,6 live monitor lizards transported via FEDEX seized,Varanus,,Individual - Live,6,,,,,
MOR14839,Singapore,Singapore,3/30/2015 0:00,75 hard corals and 5 soft corals at Singapore Airport,Scleractinia,"Stony Corals, Corales Pétreos, Coraux Durs",Coral - Raw,75,,,,,
MOR14839,Singapore,Singapore,3/30/2015 0:00,75 hard corals and 5 soft corals at Singapore Airport,Alcyonacea,Sea fan,Coral - Raw,5,,,,,
MOR14870,Philippines,Philippines,1/21/2015 0:00,"33 Freshwater turtles in Pamantolon, Taytay",Testudines,,,33,,,66000,PHP Philippine Peso,1477.83
MOR14872,Philippines,Philippines,2/20/2015 0:00,"18 Philippine pond turtles, 100 Asian leaf turtles and 93 Southeast asian box turtle in Taytay, Palawan",Siebenrockiella leytensis,"Leyte Pond Turtle, Palawan Forest Turtle, Philippine Pond Turtle, Héosémyde de Leyte",,18,,,36000,PHP Philippine Peso,806.09
MOR14872,Philippines,Philippines,2/20/2015 0:00,"18 Philippine pond turtles, 100 Asian leaf turtles and 93 Southeast asian box turtle in Taytay, Palawan",Cyclemys dentata,Asian Leaf Turtle,,100,,,200000,PHP Philippine Peso,4478.28
MOR14872,Philippines,Philippines,2/20/2015 0:00,"18 Philippine pond turtles, 100 Asian leaf turtles and 93 Southeast asian box turtle in Taytay, Palawan",Cuora amboinensis,"Malaysian Box Turtle, South Asian Box Turtle, Tortuga de caja malaya, Tortue-boîte d'Asie orientale",,93,,,46500,PHP Philippine Peso,1041.2
MOR14873,Philippines,Philippines,2/25/2015 0:00,"332 scorpions in Taytay, Palawan",Scorpiones,,,332,,,99600,PHP Philippine Peso,2230.18
MOR14874,Philippines,Philippines,3/17/2015 0:00,"1 leatherback turtle in Tinambac, Camarines Sur",Dermochelys coriacea,"Leatherback, Leatherback Turtle, Leathery Turtle, Luth, Luth Turtle, Trunkback Turtle, Canal, Tinglada, Tortuga laud, Tortue Luth",,1,,,30000,PHP Philippine Peso,671.742
